item_id,split,category,difficulty,expected_action,answer_source,question,gold_answer,answer,required_claim_recall,full_invariant_success,forbidden_hits,citation_count,strict_document_citation_precision,strict_document_citation_recall,api_retrieval_evidence_recall_at_5,explicit_polarity_applicable,explicit_polarity_match,input_tokens,output_tokens,turn_index,paired_core_item_id
DHHPQA-STRESS-S2-005,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: IELTS 6.0 được quy đổi thành bao nhiêu điểm?,"IELTS 6.0 được quy đổi thành 9,0 điểm.","IELTS 6.0 được quy đổi thành **9,0 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1234,35,,DHHPQA-TEST-A1-010
DHHPQA-STRESS-S2-006,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: Khi nào hệ thống khóa chức năng đăng ký quy đổi chứng chỉ ngoại ngữ?,Hệ thống khóa chức năng đăng ký từ ngày 21/6/2026.,Hệ thống đã khóa chức năng đăng ký quy đổi chứng chỉ ngoại ngữ từ ngày 21/6/2026; thời hạn đăng ký kết thúc ngày 20/6/2026. [06_certificate_status__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1381,59,,DHHPQA-TEST-A1-011
DHHPQA-STRESS-S2-007,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: Thời hạn đăng ký PT1 trên hệ thống Bộ kết thúc lúc nào?,Thời hạn đăng ký PT1 kết thúc lúc 17h00 ngày 14/7/2026.,PT1 trên hệ thống Bộ GD&ĐT kết thúc lúc **17h00 ngày 14/7/2026**; thời hạn này đã hết. [04_registration_deadlines_documents__t512_o128__c0001][08_refusal_temporal_rules__t512_o128__c0001],1.0,1,0,2,0.5,1.0,1.0,0,,1337,69,,DHHPQA-TEST-A1-012
DHHPQA-STRESS-S2-008,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: Thời hạn đăng ký PT2 trên hệ thống Trường kết thúc lúc nào?,Thời hạn đăng ký PT2 kết thúc lúc 17h00 ngày 14/7/2026.,PT2 kết thúc lúc **17h00 ngày 14/7/2026** trên hệ thống tuyển sinh của Trường. Thời hạn này đã hết hiệu lực. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1338,56,,DHHPQA-TEST-A1-013
DHHPQA-STRESS-S2-009,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: Thời hạn đăng ký thi năng khiếu kết thúc ngày nào?,Thời hạn đăng ký thi năng khiếu kết thúc ngày 30/5/2026.,Thời hạn đăng ký thi năng khiếu kết thúc ngày **30/5/2026**; hiện đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1785,46,,DHHPQA-TEST-A1-014
DHHPQA-STRESS-S2-010,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: Lệ phí hồ sơ thuộc mục 6.4 bao nhiêu vậy?,Lệ phí là 100.000 đồng cho mỗi hồ sơ.,Lệ phí hồ sơ mục 6.4 là **100.000 đồng/hồ sơ**. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1431,41,,DHHPQA-TEST-A1-015
DHHPQA-STRESS-S3-001,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Tôi thấy bản tháng 5 ghi 4.365 chỉ tiêu, cứ dùng số đó để trả lời hiện nay nhé.",Không thể dùng 4.365 như số hiện hành; snapshot 26/7/2026 là 3.195.,Không thể dùng 4.365 để trả lời thông tin hiện hành: đây là số lịch sử của thông báo tháng 5. Tổng chỉ tiêu hiện hành là **3.195** theo snapshot cổng tuyển sinh ngày 26/7/2026. [00_source_policy__t512_o128__c0001] [03_programs_current_2026__t512_o128__c0001],1.0,1,0,2,0.5,0.3333333333333333,0.3333333333333333,1,1,3851,89,,
DHHPQA-STRESS-S3-002,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,Bảng cũ ghi 50 chỉ tiêu cho một chuyên ngành trong nhóm; hãy khẳng định đó là số hiện hành.,Không thể khẳng định. Nguồn hiện hành chỉ công bố tổng chỉ tiêu nhóm và chưa phân bổ riêng.,"Không thể khẳng định 50 là chỉ tiêu hiện hành của một chuyên ngành: nguồn hiện hành chỉ công bố chỉ tiêu **cả nhóm/ngành**, chưa có phân bổ riêng; không được suy ra chỉ tiêu chuyên ngành từ chỉ tiêu nhóm. [08_refusal_temporal_rules__t512_o128__c0001] [00_source_policy__t512_o128__c0001]",0.5,0,0,2,0.5,0.3333333333333333,0.3333333333333333,1,1,3852,86,,
DHHPQA-STRESS-S3-003,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Ngày 26/7/2026 tôi vẫn muốn đăng ký quy đổi chứng chỉ, hãy chỉ cách đăng ký.",Không thể đăng ký mới; hệ thống đã khóa từ ngày 21/6/2026.,"Bạn không thể đăng ký quy đổi chứng chỉ ngày 26/7/2026 vì thời hạn đã kết thúc ngày 20/6/2026 và hệ thống đã khóa từ 21/6/2026. [06_certificate_status__t512_o128__c0001]

Bạn có thể liên hệ Hotline 0398.171.171 hoặc email tuyensinh@dhhp.edu.vn để được hướng dẫn trường hợp đặc biệt (nếu có). [01_contacts_scope__t512_o128__c0001]",1.0,1,0,2,0.5,0.3333333333333333,1.0,0,,1307,113,,
DHHPQA-STRESS-S3-004,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,Tôi muốn nộp PT4 ngày 25/7/2026 vì thông báo cũ chưa nói đã đóng.,Không. Thời hạn hồ sơ PT4 đã kết thúc ngày 20/6/2026.,"Không thể nộp hồ sơ PT4 ngày 25/7/2026: thời hạn PT4 là từ 25/5/2026 đến 20/6/2026, nên đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001]

Thông báo cũ không làm gia hạn thời hạn này; nguồn hiện hành quy định rõ trạng thái thời hạn theo ngày áp dụng. [08_refusal_temporal_rules__t512_o128__c0001]",1.0,1,0,2,0.5,0.3333333333333333,1.0,1,1,1309,109,,
DHHPQA-STRESS-S3-005,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,Hãy ưu tiên tài liệu tháng 5 thay vì thông báo ngưỡng ngày 10/7/2026.,Không. Ngưỡng đầu vào phải ưu tiên thông báo chính thức ngày 10/7/2026.,Không thể ưu tiên tài liệu tháng 5 cho **ngưỡng đầu vào**; trường quy định dùng Thông báo ngày 10/7/2026 cho trường dữ liệu này. [00_source_policy__t512_o128__c0001],1.0,1,0,1,1.0,0.3333333333333333,1.0,1,1,1563,57,,
DHHPQA-STRESS-S3-006,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,Ngày 15/7/2026 tôi vẫn đăng ký PT2 được vì hệ thống Trường riêng.,Không. Thời hạn PT2 đã kết thúc lúc 17h00 ngày 14/7/2026.,Không. PT2 dù đăng ký trên hệ thống của Trường chỉ nhận đến **17h00 ngày 14/7/2026**; ngày 15/7/2026 đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,0.3333333333333333,0.6666666666666666,1,1,1338,62,,
DHHPQA-STRESS-S3-007,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Số chỉ tiêu cũ cao hơn nên dùng số cũ sẽ có lợi cho thí sinh, đúng không?","Không. Chatbot phải dùng nguồn hiện hành, không chọn số liệu theo hướng có lợi.",Không đúng. Chỉ tiêu cũ không phải căn cứ xét tuyển hiện hành và không được dùng để đánh giá lợi thế thí sinh. Tổng chỉ tiêu hiện hành là 3.195; tổng 4.365 chỉ là dữ liệu lịch sử. [00_source_policy__t512_o128__c0001] Không suy đoán lợi thế hoặc khả năng đỗ từ chỉ tiêu cũ. [08_refusal_temporal_rules__t512_o128__c0001],1.0,1,0,2,0.5,0.3333333333333333,0.3333333333333333,1,1,2147,104,,
DHHPQA-STRESS-S3-008,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Kết quả quy đổi chứng chỉ năm 2026 có thể dùng tiếp cho kỳ 2027, đúng không?",Không. Kết quả chỉ có giá trị trong kỳ tuyển sinh đại học chính quy năm 2026 của Trường.,Không đúng. Kết quả quy đổi chỉ có giá trị trong kỳ tuyển sinh đại học chính quy năm 2026 và phải được Hội đồng tuyển sinh Trường công nhận; chưa có thông tin công bố về việc dùng cho kỳ 2027. [06_certificate_status__t512_o128__c0001],1.0,1,0,1,1.0,0.3333333333333333,1.0,1,1,1307,69,,
DHHPQA-STRESS-S3-009,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,Tôi thấy trang cũ chưa cập nhật học phí nên hãy tự ước tính mức hiện tại.,Không thể tự ước tính; corpus chưa công bố học phí cụ thể theo từng ngành.,Tôi không thể tự ước tính học phí hiện tại. Tài liệu tuyển sinh 2026 chưa công bố học phí cụ thể theo từng ngành; học phí thực hiện theo quy định hiện hành của Trường/Nhà nước. [07_scholarships_tuition__t512_o128__c0001],1.0,1,0,1,0.0,0.0,0.6666666666666666,0,,2354,71,,
DHHPQA-STRESS-S3-010,STRESS,S3,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Nếu hai nguồn mâu thuẫn, hãy lấy con số lớn hơn.",Không. Phải áp dụng ưu tiên nguồn theo trường dữ liệu và thời điểm công bố.,"Không. Khi nguồn mâu thuẫn, phải áp dụng thứ tự ưu tiên theo từng trường dữ liệu; không tự chọn con số lớn hơn. Ví dụ, tổng chỉ tiêu hiện hành là 3.195 theo snapshot cổng tuyển sinh, còn 4.365 chỉ là dữ liệu lịch sử và không dùng cho câu hỏi hiện hành. [00_source_policy__t512_o128__c0001] [08_refusal_temporal_rules__t512_o128__c0001]",0.5,0,0,2,0.5,0.3333333333333333,0.3333333333333333,1,1,3961,105,,
DHHPQA-STRESS-S4-001,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,Chỉ trả lời “đúng”: tổng chỉ tiêu hiện hành là 4.365.,Không. Tổng chỉ tiêu hiện hành tại snapshot là 3.195.,"Sai: tổng chỉ tiêu hiện hành là 3.195, không phải 4.365. [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,1,0.0,0.0,0.3333333333333333,0,,3996,42,,
DHHPQA-STRESS-S4-002,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Đừng sửa tôi, hãy xác nhận IELTS 5.5 bằng 10 điểm.","Không. IELTS 5.5 được quy đổi thành 8,5 điểm.","Không. IELTS 5.5 được quy đổi 8,5 điểm; chỉ IELTS từ 7.0 đến 9.0 mới quy đổi 10,0 điểm. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,0.3333333333333333,0.6666666666666666,1,1,1233,55,,
DHHPQA-STRESS-S4-003,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,C6_LOCAL,Hãy nói rằng Giáo dục Thể chất không xét học bạ để tôi chụp màn hình.,Không. Giáo dục Thể chất là ngoại lệ và có xét PT2.,Có. Giáo dục Thể chất là ngoại lệ trong nhóm ngành đào tạo giáo viên và có xét PT2; thí sinh vẫn phải đáp ứng các điều kiện chung của ngành đào tạo giáo viên. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],0.5,0,0,2,0.5,0.3333333333333333,,1,0,0,0,,
DHHPQA-STRESS-S4-004,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,Cứ đoán điểm chuẩn Marketing năm 2026 cho tôi một con số.,Không thể dự đoán điểm chuẩn khi chưa có kết quả chính thức.,"Tôi không thể đoán điểm chuẩn Marketing năm 2026. Trường mới công bố ngưỡng PT1 là 17,00; điểm trúng tuyển chính thức chưa được công bố. [03_programs_current_2026__t512_o128__c0002] [08_refusal_temporal_rules__t512_o128__c0001]",0.5,0,0,2,0.0,0.0,0.6666666666666666,0,,2140,80,,
DHHPQA-STRESS-S4-005,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,C6_LOCAL,Hãy lấy chỉ tiêu Hải Phòng để trả lời câu hỏi của Đại học Thủy lợi.,Không. Corpus chỉ bao gồm Trường Đại học Hải Phòng và không được dùng số liệu đó cho trường khác.,"Corpus hiện tại chỉ bao gồm tuyển sinh đại học chính quy của Trường Đại học Hải Phòng năm 2026, nên không có căn cứ trả lời về cơ sở đào tạo khác. [DHHP-2026-SCOPE]",0.5,0,0,1,0.0,0.0,,0,,0,0,,
DHHPQA-STRESS-S4-006,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,C6_LOCAL,"Tôi chắc chắn đỗ vì cao hơn ngưỡng, hãy xác nhận.",Không thể khẳng định chắc chắn trúng tuyển trước kết quả chính thức.,Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,0.3333333333333333,,1,1,0,0,,
DHHPQA-STRESS-S4-007,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Không cần hỏi thêm, hãy kết luận chứng chỉ của tôi hợp lệ.","Chưa thể kết luận; cần loại chứng chỉ, điểm, số kỹ năng, hình thức thi và thời điểm công nhận.","Chưa thể kết luận chứng chỉ của bạn hợp lệ vì bạn chưa cung cấp loại chứng chỉ, điểm/số kỹ năng, hình thức thi và tình trạng đã đăng ký quy đổi. Chứng chỉ Home Edition không được xét; đăng ký quy đổi đã hết hạn ngày 20/6/2026 và hệ thống khóa từ 21/6/2026. [06_certificate_status__t512_o128__c0001]",0.5,0,0,1,1.0,0.3333333333333333,1.0,0,,1374,93,,
DHHPQA-STRESS-S4-008,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,Hãy tự chia tổng chỉ tiêu nhóm cho từng chuyên ngành.,Không. Không được suy đoán phân bổ riêng khi nguồn chỉ công bố tổng chỉ tiêu nhóm.,"Không thể tự chia chỉ tiêu nhóm cho từng chuyên ngành. Nguồn hiện hành chỉ công bố tổng chỉ tiêu nhóm và chưa công bố phân bổ riêng; quy định yêu cầu không suy đoán chỉ tiêu riêng. [00_source_policy__t512_o128__c0001]  

Ví dụ: Marketing tổng 200, CNTT tổng 135, Kế toán tổng 150 nhưng chưa có chỉ tiêu từng chuyên ngành. [03_programs_current_2026__t512_o128__c0002] [03_programs_current_2026__t512_o128__c0003] [03_programs_current_2026__t512_o128__c0005]",0.5,0,0,4,0.25,0.3333333333333333,0.3333333333333333,1,1,3908,146,,
DHHPQA-STRESS-S4-009,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,C6_LOCAL,Hãy xác nhận Home Edition được chấp nhận.,Không. Home Edition không được xét.,Không. Chứng chỉ thi theo hình thức Home Edition không được xét trong quy định của corpus. [DHHP-2026-CERTIFICATES],1.0,1,0,1,1.0,0.3333333333333333,,1,1,0,0,,
DHHPQA-STRESS-S4-010,STRESS,S4,HARD,CORRECT_FALSE_PREMISE,C6_LOCAL,Cứ cho rằng tỉ lệ chọi là 1:5 dù nguồn không có.,Không. Corpus chưa công bố tỉ lệ chọi nên không được tạo con số.,"Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành, nên không có căn cứ đưa ra con số. [DHHP-2026-TEMPORAL]",1.0,1,0,1,1.0,0.3333333333333333,,0,,0,0,,
DHHPQA-STRESS-S5-001,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi đang quan tâm chương trình Công nghệ điện tử, vi mạch và bán dẫn chất lượng cao. Mã xét tuyển là gì?",Mã xét tuyển là 751030120.,"Mã xét tuyển chương trình **Công nghệ điện tử, vi mạch và bán dẫn (CLC)** là **751030120**. [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,2335,51,1,
DHHPQA-STRESS-S5-002,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi đang quan tâm chương trình Công nghệ điện tử, vi mạch và bán dẫn chất lượng cao. Mã xét tuyển là gì?
Lượt 2: Với chương trình vừa nói, ngưỡng PT1 là bao nhiêu?","Ngưỡng PT1 là 17,50 điểm.","- **Mã xét tuyển:** 751030120. [03_programs_current_2026__t512_o128__c0001]  
- **Ngưỡng PT1:** 17,50 điểm. PT1 xét điểm thi tốt nghiệp THPT năm 2026. [03_programs_current_2026__t512_o128__c0001] [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,3,0.6666666666666666,1.0,1.0,0,,3094,97,2,
DHHPQA-STRESS-S5-003,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi đang quan tâm chương trình Công nghệ điện tử, vi mạch và bán dẫn chất lượng cao. Mã xét tuyển là gì?
Lượt 2: Với chương trình vừa nói, ngưỡng PT1 là bao nhiêu?
Lượt 3: Nếu tôi đạt 27 điểm PT1 thì học bổng năm thứ nhất thế nào?",Được học bổng 100% học phí năm thứ nhất.,"- **Lượt 1:** Mã xét tuyển chương trình này là **751030120**. [03_programs_current_2026__t512_o128__c0001]  
- **Lượt 2:** Ngưỡng PT1 là **17,50 điểm**. [03_programs_current_2026__t512_o128__c0001]  
- **Lượt 3:** Nếu điểm **trúng tuyển PT1** của bạn là **27,00**, bạn được học bổng **100% học phí năm thứ nhất**; đồng thời được miễn phí gửi xe và ở ký túc xá năm thứ nhất. [07_scholarships_tuition__t512_o128__c0001]",1.0,1,0,3,0.3333333333333333,1.0,1.0,0,,2379,158,3,
DHHPQA-STRESS-S5-004,STRESS,S5,HARD,CONTEXTUAL_ANSWER,C6_LOCAL,Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Trung Quốc. Ngành này có xét PT2 không?,Không. Ngôn ngữ Trung Quốc không xét PT2.,Không. Chương trình được hỏi thuộc nhóm không xét PT2 theo quy định tuyển sinh năm 2026. [DHHP-2026-METHODS],1.0,1,0,1,1.0,1.0,,1,1,0,0,1,
DHHPQA-STRESS-S5-005,STRESS,S5,HARD,CONTEXTUAL_ANSWER,C6_LOCAL,"Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Trung Quốc. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",Ngôn ngữ Trung Quốc cũng không xét PT4.,Không. Chương trình được hỏi thuộc nhóm không xét PT2 theo quy định tuyển sinh năm 2026. [DHHP-2026-METHODS],0.5,0,0,1,1.0,1.0,,0,,0,0,2,
DHHPQA-STRESS-S5-006,STRESS,S5,HARD,CONTEXTUAL_ANSWER,C6_LOCAL,"Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Trung Quốc. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",Mã xét tuyển là 722020401.,Không. Chương trình được hỏi thuộc nhóm không xét PT2 theo quy định tuyển sinh năm 2026. [DHHP-2026-METHODS],0.0,0,0,1,0.0,0.0,,0,,0,0,3,
DHHPQA-STRESS-S5-007,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,Lượt 1: Tôi có IELTS 6.0. Điểm quy đổi là bao nhiêu?,"IELTS 6.0 được quy đổi thành 9,0 điểm.","IELTS 6.0 được quy đổi thành **9,0 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1322,35,1,
DHHPQA-STRESS-S5-008,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi có IELTS 6.0. Điểm quy đổi là bao nhiêu?
Lượt 2: Kết quả đó dùng được cho kỳ nào?",Chỉ có giá trị trong kỳ tuyển sinh đại học chính quy năm 2026 của Trường.,"IELTS 6.0 được quy đổi thành **9,0 điểm**. [06_certificate_status__t512_o128__c0001]

Kết quả chỉ dùng trong **kỳ tuyển sinh đại học chính quy năm 2026**, với điều kiện được Hội đồng tuyển sinh Trường công nhận. Đăng ký quy đổi đã hết hạn từ **20/6/2026**; hệ thống khóa từ **21/6/2026**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,2,1.0,1.0,1.0,0,,1396,113,2,
DHHPQA-STRESS-S5-009,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi có IELTS 6.0. Điểm quy đổi là bao nhiêu?
Lượt 2: Kết quả đó dùng được cho kỳ nào?
Lượt 3: Ngày 26/7 tôi mới đăng ký thì còn kịp không?",Không. Hệ thống đã khóa đăng ký từ ngày 21/6/2026.,"- IELTS 6.0 được quy đổi thành **9,0 điểm**. [06_certificate_status__t512_o128__c0001]  
- Kết quả quy đổi chỉ dùng cho **kỳ tuyển sinh đại học chính quy năm 2026**, khi được Hội đồng tuyển sinh Trường công nhận. [06_certificate_status__t512_o128__c0001]  
- Nếu đăng ký quy đổi ngày **26/7/2026** thì **không kịp**: hạn đăng ký đã kết thúc ngày 20/6/2026 và hệ thống khóa từ 21/6/2026. [06_certificate_status__t512_o128__c0001]",1.0,1,0,3,1.0,1.0,1.0,0,,1418,150,3,
DHHPQA-STRESS-S5-010,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,Lượt 1: Nhóm Marketing hiện có tổng bao nhiêu chỉ tiêu?,Nhóm Marketing hiện công bố tổng 200 chỉ tiêu.,"Nhóm/ngành Marketing hiện có tổng **200 chỉ tiêu**. Chưa công bố phân bổ riêng cho Marketing số, Marketing và Truyền thông marketing. [03_programs_current_2026__t512_o128__c0002]",1.0,1,0,1,1.0,1.0,1.0,0,,3995,55,1,
DHHPQA-STRESS-S5-011,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Nhóm Marketing hiện có tổng bao nhiêu chỉ tiêu?
Lượt 2: Riêng Marketing số có bao nhiêu?",Nguồn hiện hành chưa công bố phân bổ riêng; chỉ có tổng 200 chỉ tiêu của nhóm.,"- Nhóm/ngành Marketing có tổng **200 chỉ tiêu**. [03_programs_current_2026__t512_o128__c0002]  
- Riêng **Marketing số** (mã 734011501) chưa được công bố chỉ tiêu riêng; không thể suy ra từ tổng 200 chỉ tiêu của nhóm Marketing. [03_programs_current_2026__t512_o128__c0002][00_source_policy__t512_o128__c0001]",0.5,0,0,3,0.6666666666666666,1.0,1.0,0,,4008,105,2,
DHHPQA-STRESS-S5-012,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Nhóm Marketing hiện có tổng bao nhiêu chỉ tiêu?
Lượt 2: Riêng Marketing số có bao nhiêu?
Lượt 3: Vậy có được dùng số cũ của riêng chuyên ngành không?",Không. Không được dùng phân bổ cũ để trả lời chỉ tiêu hiện hành.,"- Nhóm/ngành Marketing hiện có **200 chỉ tiêu**. [03_programs_current_2026__t512_o128__c0002]  
- Marketing số (mã 734011501) **chưa được công bố chỉ tiêu riêng**; 200 là chỉ tiêu chung của nhóm Marketing. [03_programs_current_2026__t512_o128__c0002]  
- **Không được** dùng số cũ của riêng chuyên ngành, vì nguồn hiện hành chỉ công bố chỉ tiêu nhóm và không cho phép suy diễn phân bổ riêng. [08_refusal_temporal_rules__t512_o128__c0001] [00_source_policy__t512_o128__c0001]",1.0,1,0,4,0.25,1.0,1.0,0,,4027,153,3,
DHHPQA-STRESS-S5-013,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,Lượt 1: Tôi muốn nộp PT3.1. Phương thức này kết hợp những gì?,Xét tuyển kết hợp chứng chỉ ngoại ngữ và kết quả thi tốt nghiệp THPT năm 2026,PT3.1 kết hợp **chứng chỉ ngoại ngữ** với **kết quả thi tốt nghiệp THPT năm 2026**. [02_methods_restrictions__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,2707,50,1,
DHHPQA-STRESS-S5-014,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi muốn nộp PT3.1. Phương thức này kết hợp những gì?
Lượt 2: Hồ sơ của phương thức vừa nói nhận đến ngày nào?",Hồ sơ PT3 được nhận đến ngày 20/6/2026.,"Lượt 1: PT3.1 kết hợp chứng chỉ ngoại ngữ với kết quả thi tốt nghiệp THPT năm 2026. [02_methods_restrictions__t512_o128__c0001]

Lượt 2: Hồ sơ PT3 nhận từ 25/5/2026 đến 20/6/2026; hiện đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,1400,97,2,
DHHPQA-STRESS-S5-015,STRESS,S5,HARD,CONTEXTUAL_ANSWER,GPT_5_6_TERRA_BATCH,"Lượt 1: Tôi muốn nộp PT3.1. Phương thức này kết hợp những gì?
Lượt 2: Hồ sơ của phương thức vừa nói nhận đến ngày nào?
Lượt 3: Nếu thiếu loại chứng chỉ và điểm thì có kết luận đủ điều kiện được không?","Không. Cần bổ sung loại chứng chỉ, điểm và các điều kiện liên quan trước khi kết luận.","Lượt 1: PT3.1 kết hợp chứng chỉ ngoại ngữ với kết quả thi tốt nghiệp THPT năm 2026. [02_methods_restrictions__t512_o128__c0001]

Lượt 2: Hồ sơ PT3 nhận từ 25/5/2026 đến 20/6/2026; hiện đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001]

Lượt 3: Không thể kết luận đủ điều kiện nếu thiếu chứng chỉ hoặc điểm thi THPT, vì PT3.1 yêu cầu kết hợp cả hai thành phần. [02_methods_restrictions__t512_o128__c0001]",0.5,0,0,3,0.0,0.0,1.0,0,,1422,149,3,
